"i","N","p_hat"
943,7,1.30231055939448e-06
944,5,9.30221828138913e-07
945,3,5.58133096883348e-07
946,9,1.67439929065004e-06
947,6,1.1162661937667e-06
948,6,1.1162661937667e-06
949,7,1.30231055939448e-06
950,7,1.30231055939448e-06
951,3,5.58133096883348e-07
952,2,3.72088731255565e-07
953,4,7.4417746251113e-07
954,5,9.30221828138913e-07
955,5,9.30221828138913e-07
956,4,7.4417746251113e-07
957,10,1.86044365627783e-06
958,2,3.72088731255565e-07
959,7,1.30231055939448e-06
960,4,7.4417746251113e-07
961,5,9.30221828138913e-07
962,6,1.1162661937667e-06
963,5,9.30221828138913e-07
964,4,7.4417746251113e-07
965,4,7.4417746251113e-07
966,4,7.4417746251113e-07
967,6,1.1162661937667e-06
968,8,1.48835492502226e-06
969,4,7.4417746251113e-07
970,3,5.58133096883348e-07
971,6,1.1162661937667e-06
972,6,1.1162661937667e-06
973,6,1.1162661937667e-06
974,3,5.58133096883348e-07
975,5,9.30221828138913e-07
976,1,1.86044365627783e-07
977,8,1.48835492502226e-06
978,6,1.1162661937667e-06
979,8,1.48835492502226e-06
980,3,5.58133096883348e-07
981,5,9.30221828138913e-07
982,6,1.1162661937667e-06
983,8,1.48835492502226e-06
984,4,7.4417746251113e-07
985,3,5.58133096883348e-07
986,3,5.58133096883348e-07
987,9,1.67439929065004e-06
988,6,1.1162661937667e-06
989,9,1.67439929065004e-06
990,2,3.72088731255565e-07
991,2,3.72088731255565e-07
992,2,3.72088731255565e-07
993,6,1.1162661937667e-06
994,2,3.72088731255565e-07
995,1,1.86044365627783e-07
996,2,3.72088731255565e-07
997,7,1.30231055939448e-06
998,7,1.30231055939448e-06
999,9,1.67439929065004e-06
1000,6,1.1162661937667e-06
1001,9,1.67439929065004e-06
1002,5,9.30221828138913e-07
1003,12,2.23253238753339e-06
1004,1,1.86044365627783e-07
1005,4,7.4417746251113e-07
1006,3,5.58133096883348e-07
1007,9,1.67439929065004e-06
1008,4,7.4417746251113e-07
1009,9,1.67439929065004e-06
1010,5,9.30221828138913e-07
1011,8,1.48835492502226e-06
1012,2,3.72088731255565e-07
1013,4,7.4417746251113e-07
1014,7,1.30231055939448e-06
1015,4,7.4417746251113e-07
1016,3,5.58133096883348e-07
1017,7,1.30231055939448e-06
1018,8,1.48835492502226e-06
1019,7,1.30231055939448e-06
1020,5,9.30221828138913e-07
1021,3,5.58133096883348e-07
1022,6,1.1162661937667e-06
1023,6,1.1162661937667e-06
1024,5,9.30221828138913e-07
1025,4,7.4417746251113e-07
1026,9,1.67439929065004e-06
1027,5,9.30221828138913e-07
1028,7,1.30231055939448e-06
1029,3,5.58133096883348e-07
1030,1,1.86044365627783e-07
1031,5,9.30221828138913e-07
1032,3,5.58133096883348e-07
1033,4,7.4417746251113e-07
1034,6,1.1162661937667e-06
1035,4,7.4417746251113e-07
1036,4,7.4417746251113e-07
1037,3,5.58133096883348e-07
1038,2,3.72088731255565e-07
1039,3,5.58133096883348e-07
1040,4,7.4417746251113e-07
1041,2,3.72088731255565e-07
1042,4,7.4417746251113e-07
1043,6,1.1162661937667e-06
1044,6,1.1162661937667e-06
1045,9,1.67439929065004e-06
1046,4,7.4417746251113e-07
1047,3,5.58133096883348e-07
1048,6,1.1162661937667e-06
1049,6,1.1162661937667e-06
1050,4,7.4417746251113e-07
1051,4,7.4417746251113e-07
1052,5,9.30221828138913e-07
1053,4,7.4417746251113e-07
1054,5,9.30221828138913e-07
1055,10,1.86044365627783e-06
1056,2,3.72088731255565e-07
1057,7,1.30231055939448e-06
1058,4,7.4417746251113e-07
1059,2,3.72088731255565e-07
1060,2,3.72088731255565e-07
1061,7,1.30231055939448e-06
1062,5,9.30221828138913e-07
1063,5,9.30221828138913e-07
1064,5,9.30221828138913e-07
1065,1,1.86044365627783e-07
1066,3,5.58133096883348e-07
1067,5,9.30221828138913e-07
1068,9,1.67439929065004e-06
1069,2,3.72088731255565e-07
1070,1,1.86044365627783e-07
1071,3,5.58133096883348e-07
1072,3,5.58133096883348e-07
1073,3,5.58133096883348e-07
1074,6,1.1162661937667e-06
1075,3,5.58133096883348e-07
1076,5,9.30221828138913e-07
1077,6,1.1162661937667e-06
1078,6,1.1162661937667e-06
1079,5,9.30221828138913e-07
1080,6,1.1162661937667e-06
1081,4,7.4417746251113e-07
1082,4,7.4417746251113e-07
1083,3,5.58133096883348e-07
1084,1,1.86044365627783e-07
1085,6,1.1162661937667e-06
1086,8,1.48835492502226e-06
1087,11,2.04648802190561e-06
1088,2,3.72088731255565e-07
1089,5,9.30221828138913e-07
1090,2,3.72088731255565e-07
1091,3,5.58133096883348e-07
1092,3,5.58133096883348e-07
1093,7,1.30231055939448e-06
1094,4,7.4417746251113e-07
1096,3,5.58133096883348e-07
1097,4,7.4417746251113e-07
1098,4,7.4417746251113e-07
1099,4,7.4417746251113e-07
1100,3,5.58133096883348e-07
1101,5,9.30221828138913e-07
1102,3,5.58133096883348e-07
1103,5,9.30221828138913e-07
1104,6,1.1162661937667e-06
1105,4,7.4417746251113e-07
1106,1,1.86044365627783e-07
1107,5,9.30221828138913e-07
1108,2,3.72088731255565e-07
1109,2,3.72088731255565e-07
1110,9,1.67439929065004e-06
1111,2,3.72088731255565e-07
1112,2,3.72088731255565e-07
1113,6,1.1162661937667e-06
1114,1,1.86044365627783e-07
1115,4,7.4417746251113e-07
1116,6,1.1162661937667e-06
1117,5,9.30221828138913e-07
1118,3,5.58133096883348e-07
1119,2,3.72088731255565e-07
1120,3,5.58133096883348e-07
1121,1,1.86044365627783e-07
1122,3,5.58133096883348e-07
1123,1,1.86044365627783e-07
1124,8,1.48835492502226e-06
1125,4,7.4417746251113e-07
1126,5,9.30221828138913e-07
1127,3,5.58133096883348e-07
1128,4,7.4417746251113e-07
1129,3,5.58133096883348e-07
1130,5,9.30221828138913e-07
1131,4,7.4417746251113e-07
1132,4,7.4417746251113e-07
1133,3,5.58133096883348e-07
1134,5,9.30221828138913e-07
1135,8,1.48835492502226e-06
1136,6,1.1162661937667e-06
1137,2,3.72088731255565e-07
1138,6,1.1162661937667e-06
1139,4,7.4417746251113e-07
1140,1,1.86044365627783e-07
1141,4,7.4417746251113e-07
1142,1,1.86044365627783e-07
1143,3,5.58133096883348e-07
1144,1,1.86044365627783e-07
1145,3,5.58133096883348e-07
1146,4,7.4417746251113e-07
1147,6,1.1162661937667e-06
1148,4,7.4417746251113e-07
1149,4,7.4417746251113e-07
1150,5,9.30221828138913e-07
1151,6,1.1162661937667e-06
1152,5,9.30221828138913e-07
1153,1,1.86044365627783e-07
1154,3,5.58133096883348e-07
1155,4,7.4417746251113e-07
1157,4,7.4417746251113e-07
1158,4,7.4417746251113e-07
1159,3,5.58133096883348e-07
1160,4,7.4417746251113e-07
1162,6,1.1162661937667e-06
1163,5,9.30221828138913e-07
1164,2,3.72088731255565e-07
1165,2,3.72088731255565e-07
1166,5,9.30221828138913e-07
1167,1,1.86044365627783e-07
1168,2,3.72088731255565e-07
1169,2,3.72088731255565e-07
1170,4,7.4417746251113e-07
1171,4,7.4417746251113e-07
1172,1,1.86044365627783e-07
1173,3,5.58133096883348e-07
1174,7,1.30231055939448e-06
1175,5,9.30221828138913e-07
1176,4,7.4417746251113e-07
1177,4,7.4417746251113e-07
1178,3,5.58133096883348e-07
1179,2,3.72088731255565e-07
1180,2,3.72088731255565e-07
1181,2,3.72088731255565e-07
1182,1,1.86044365627783e-07
1183,1,1.86044365627783e-07
1184,4,7.4417746251113e-07
1185,4,7.4417746251113e-07
1186,7,1.30231055939448e-06
1187,1,1.86044365627783e-07
1188,1,1.86044365627783e-07
1189,4,7.4417746251113e-07
1190,4,7.4417746251113e-07
1191,2,3.72088731255565e-07
1192,2,3.72088731255565e-07
1193,2,3.72088731255565e-07
1194,6,1.1162661937667e-06
1195,3,5.58133096883348e-07
1196,1,1.86044365627783e-07
1197,7,1.30231055939448e-06
1198,6,1.1162661937667e-06
1199,5,9.30221828138913e-07
1200,2,3.72088731255565e-07
1202,4,7.4417746251113e-07
1203,4,7.4417746251113e-07
1204,2,3.72088731255565e-07
1205,4,7.4417746251113e-07
1206,4,7.4417746251113e-07
1208,6,1.1162661937667e-06
1209,3,5.58133096883348e-07
1210,1,1.86044365627783e-07
1211,3,5.58133096883348e-07
1212,3,5.58133096883348e-07
1213,3,5.58133096883348e-07
1214,2,3.72088731255565e-07
1215,5,9.30221828138913e-07
1216,2,3.72088731255565e-07
1217,4,7.4417746251113e-07
1218,4,7.4417746251113e-07
1219,4,7.4417746251113e-07
1220,6,1.1162661937667e-06
1221,5,9.30221828138913e-07
1222,2,3.72088731255565e-07
1223,5,9.30221828138913e-07
1224,1,1.86044365627783e-07
1225,3,5.58133096883348e-07
1226,5,9.30221828138913e-07
1227,2,3.72088731255565e-07
1228,3,5.58133096883348e-07
1229,2,3.72088731255565e-07
1230,5,9.30221828138913e-07
1231,5,9.30221828138913e-07
1232,1,1.86044365627783e-07
1233,6,1.1162661937667e-06
1234,5,9.30221828138913e-07
1235,3,5.58133096883348e-07
1236,7,1.30231055939448e-06
1237,2,3.72088731255565e-07
1238,2,3.72088731255565e-07
1239,1,1.86044365627783e-07
1240,2,3.72088731255565e-07
1241,1,1.86044365627783e-07
1242,5,9.30221828138913e-07
1243,4,7.4417746251113e-07
1245,4,7.4417746251113e-07
1246,5,9.30221828138913e-07
1247,1,1.86044365627783e-07
1248,4,7.4417746251113e-07
1249,2,3.72088731255565e-07
1250,6,1.1162661937667e-06
1251,1,1.86044365627783e-07
1252,1,1.86044365627783e-07
1253,4,7.4417746251113e-07
1254,4,7.4417746251113e-07
1255,2,3.72088731255565e-07
1256,1,1.86044365627783e-07
1257,1,1.86044365627783e-07
1258,4,7.4417746251113e-07
1259,6,1.1162661937667e-06
1260,7,1.30231055939448e-06
1261,4,7.4417746251113e-07
1262,1,1.86044365627783e-07
1264,3,5.58133096883348e-07
1265,2,3.72088731255565e-07
1266,4,7.4417746251113e-07
1267,3,5.58133096883348e-07
1268,4,7.4417746251113e-07
1269,5,9.30221828138913e-07
1270,5,9.30221828138913e-07
1271,4,7.4417746251113e-07
1272,3,5.58133096883348e-07
1273,4,7.4417746251113e-07
1274,1,1.86044365627783e-07
1275,3,5.58133096883348e-07
1276,3,5.58133096883348e-07
1277,3,5.58133096883348e-07
1279,2,3.72088731255565e-07
1280,3,5.58133096883348e-07
1281,4,7.4417746251113e-07
1282,2,3.72088731255565e-07
1283,1,1.86044365627783e-07
1284,2,3.72088731255565e-07
1285,1,1.86044365627783e-07
1286,1,1.86044365627783e-07
1287,5,9.30221828138913e-07
1288,3,5.58133096883348e-07
1289,2,3.72088731255565e-07
1290,8,1.48835492502226e-06
1291,2,3.72088731255565e-07
1293,3,5.58133096883348e-07
1295,6,1.1162661937667e-06
1296,4,7.4417746251113e-07
1297,2,3.72088731255565e-07
1298,1,1.86044365627783e-07
1299,1,1.86044365627783e-07
1300,2,3.72088731255565e-07
1301,3,5.58133096883348e-07
1302,2,3.72088731255565e-07
1303,1,1.86044365627783e-07
1304,2,3.72088731255565e-07
1305,3,5.58133096883348e-07
1306,3,5.58133096883348e-07
1307,2,3.72088731255565e-07
1308,3,5.58133096883348e-07
1309,3,5.58133096883348e-07
1310,4,7.4417746251113e-07
1311,3,5.58133096883348e-07
1312,2,3.72088731255565e-07
1313,4,7.4417746251113e-07
1314,2,3.72088731255565e-07
1315,2,3.72088731255565e-07
1316,4,7.4417746251113e-07
1318,1,1.86044365627783e-07
1319,4,7.4417746251113e-07
1320,1,1.86044365627783e-07
1321,1,1.86044365627783e-07
1322,1,1.86044365627783e-07
1323,4,7.4417746251113e-07
1324,6,1.1162661937667e-06
1325,2,3.72088731255565e-07
1326,3,5.58133096883348e-07
1327,1,1.86044365627783e-07
1328,2,3.72088731255565e-07
1329,3,5.58133096883348e-07
1330,4,7.4417746251113e-07
1332,2,3.72088731255565e-07
1333,4,7.4417746251113e-07
1334,2,3.72088731255565e-07
1335,2,3.72088731255565e-07
1336,2,3.72088731255565e-07
1337,2,3.72088731255565e-07
1338,1,1.86044365627783e-07
1339,3,5.58133096883348e-07
1340,1,1.86044365627783e-07
1341,2,3.72088731255565e-07
1342,1,1.86044365627783e-07
1343,4,7.4417746251113e-07
1344,4,7.4417746251113e-07
1345,2,3.72088731255565e-07
1346,2,3.72088731255565e-07
1347,3,5.58133096883348e-07
1348,1,1.86044365627783e-07
1349,3,5.58133096883348e-07
1350,1,1.86044365627783e-07
1351,3,5.58133096883348e-07
1352,1,1.86044365627783e-07
1353,1,1.86044365627783e-07
1354,6,1.1162661937667e-06
1355,1,1.86044365627783e-07
1358,2,3.72088731255565e-07
1359,4,7.4417746251113e-07
1360,5,9.30221828138913e-07
1362,2,3.72088731255565e-07
1363,2,3.72088731255565e-07
1364,5,9.30221828138913e-07
1365,2,3.72088731255565e-07
1366,3,5.58133096883348e-07
1367,2,3.72088731255565e-07
1368,2,3.72088731255565e-07
1369,1,1.86044365627783e-07
1370,3,5.58133096883348e-07
1371,2,3.72088731255565e-07
1372,6,1.1162661937667e-06
1374,4,7.4417746251113e-07
1375,2,3.72088731255565e-07
1376,2,3.72088731255565e-07
1377,3,5.58133096883348e-07
1378,3,5.58133096883348e-07
1379,2,3.72088731255565e-07
1380,2,3.72088731255565e-07
1381,2,3.72088731255565e-07
1382,3,5.58133096883348e-07
1384,3,5.58133096883348e-07
1385,3,5.58133096883348e-07
1387,3,5.58133096883348e-07
1388,5,9.30221828138913e-07
1389,1,1.86044365627783e-07
1390,1,1.86044365627783e-07
1391,2,3.72088731255565e-07
1393,1,1.86044365627783e-07
1394,3,5.58133096883348e-07
1395,3,5.58133096883348e-07
1396,2,3.72088731255565e-07
1397,4,7.4417746251113e-07
1398,1,1.86044365627783e-07
1399,2,3.72088731255565e-07
1400,1,1.86044365627783e-07
1401,2,3.72088731255565e-07
1402,2,3.72088731255565e-07
1403,1,1.86044365627783e-07
1404,3,5.58133096883348e-07
1405,2,3.72088731255565e-07
1406,1,1.86044365627783e-07
1407,1,1.86044365627783e-07
1408,2,3.72088731255565e-07
1409,5,9.30221828138913e-07
1410,2,3.72088731255565e-07
1411,3,5.58133096883348e-07
1412,2,3.72088731255565e-07
1414,1,1.86044365627783e-07
1415,2,3.72088731255565e-07
1416,5,9.30221828138913e-07
1417,3,5.58133096883348e-07
1418,2,3.72088731255565e-07
1419,5,9.30221828138913e-07
1420,3,5.58133096883348e-07
1421,4,7.4417746251113e-07
1422,3,5.58133096883348e-07
1423,5,9.30221828138913e-07
1424,5,9.30221828138913e-07
1425,3,5.58133096883348e-07
1426,1,1.86044365627783e-07
1428,2,3.72088731255565e-07
1430,3,5.58133096883348e-07
1431,3,5.58133096883348e-07
1433,2,3.72088731255565e-07
1435,1,1.86044365627783e-07
1436,2,3.72088731255565e-07
1437,3,5.58133096883348e-07
1439,2,3.72088731255565e-07
1440,3,5.58133096883348e-07
1441,2,3.72088731255565e-07
1442,3,5.58133096883348e-07
1443,2,3.72088731255565e-07
1444,2,3.72088731255565e-07
1445,2,3.72088731255565e-07
1447,2,3.72088731255565e-07
1449,2,3.72088731255565e-07
1450,2,3.72088731255565e-07
1451,2,3.72088731255565e-07
1452,4,7.4417746251113e-07
1453,2,3.72088731255565e-07
1454,1,1.86044365627783e-07
1457,3,5.58133096883348e-07
1458,1,1.86044365627783e-07
1459,8,1.48835492502226e-06
1460,2,3.72088731255565e-07
1461,2,3.72088731255565e-07
1463,1,1.86044365627783e-07
1464,2,3.72088731255565e-07
1465,2,3.72088731255565e-07
1466,2,3.72088731255565e-07
1467,1,1.86044365627783e-07
1468,5,9.30221828138913e-07
1469,2,3.72088731255565e-07
1472,1,1.86044365627783e-07
1473,1,1.86044365627783e-07
1474,2,3.72088731255565e-07
1475,2,3.72088731255565e-07
1476,2,3.72088731255565e-07
1477,2,3.72088731255565e-07
1478,3,5.58133096883348e-07
1479,1,1.86044365627783e-07
1480,2,3.72088731255565e-07
1481,2,3.72088731255565e-07
1482,2,3.72088731255565e-07
1483,1,1.86044365627783e-07
1484,2,3.72088731255565e-07
1485,3,5.58133096883348e-07
1486,4,7.4417746251113e-07
1487,2,3.72088731255565e-07
1488,2,3.72088731255565e-07
1489,1,1.86044365627783e-07
1491,1,1.86044365627783e-07
1492,2,3.72088731255565e-07
1493,2,3.72088731255565e-07
1494,4,7.4417746251113e-07
1495,5,9.30221828138913e-07
1496,1,1.86044365627783e-07
1497,1,1.86044365627783e-07
1499,2,3.72088731255565e-07
1500,1,1.86044365627783e-07
1501,4,7.4417746251113e-07
1502,2,3.72088731255565e-07
1503,2,3.72088731255565e-07
1504,1,1.86044365627783e-07
1505,3,5.58133096883348e-07
1506,1,1.86044365627783e-07
1507,2,3.72088731255565e-07
1508,3,5.58133096883348e-07
1509,3,5.58133096883348e-07
1510,1,1.86044365627783e-07
1511,2,3.72088731255565e-07
1512,1,1.86044365627783e-07
1513,2,3.72088731255565e-07
1514,1,1.86044365627783e-07
1515,2,3.72088731255565e-07
1516,1,1.86044365627783e-07
1517,3,5.58133096883348e-07
1518,2,3.72088731255565e-07
1519,2,3.72088731255565e-07
1520,1,1.86044365627783e-07
1522,3,5.58133096883348e-07
1523,2,3.72088731255565e-07
1524,2,3.72088731255565e-07
1525,1,1.86044365627783e-07
1526,1,1.86044365627783e-07
1527,2,3.72088731255565e-07
1528,2,3.72088731255565e-07
1529,3,5.58133096883348e-07
1530,4,7.4417746251113e-07
1531,1,1.86044365627783e-07
1532,2,3.72088731255565e-07
1533,2,3.72088731255565e-07
1534,1,1.86044365627783e-07
1535,2,3.72088731255565e-07
1536,1,1.86044365627783e-07
1537,2,3.72088731255565e-07
1538,1,1.86044365627783e-07
1540,1,1.86044365627783e-07
1541,1,1.86044365627783e-07
1542,4,7.4417746251113e-07
1543,1,1.86044365627783e-07
1544,4,7.4417746251113e-07
1545,3,5.58133096883348e-07
1546,3,5.58133096883348e-07
1548,4,7.4417746251113e-07
1550,2,3.72088731255565e-07
1551,1,1.86044365627783e-07
1552,2,3.72088731255565e-07
1553,2,3.72088731255565e-07
1555,3,5.58133096883348e-07
1556,1,1.86044365627783e-07
1558,2,3.72088731255565e-07
1559,1,1.86044365627783e-07
1561,2,3.72088731255565e-07
1562,1,1.86044365627783e-07
1563,3,5.58133096883348e-07
1567,2,3.72088731255565e-07
1568,2,3.72088731255565e-07
1570,1,1.86044365627783e-07
1571,1,1.86044365627783e-07
1572,2,3.72088731255565e-07
1573,1,1.86044365627783e-07
1574,2,3.72088731255565e-07
1575,2,3.72088731255565e-07
1578,2,3.72088731255565e-07
1580,3,5.58133096883348e-07
1581,1,1.86044365627783e-07
1582,3,5.58133096883348e-07
1583,3,5.58133096883348e-07
1584,3,5.58133096883348e-07
1586,4,7.4417746251113e-07
1587,2,3.72088731255565e-07
1591,1,1.86044365627783e-07
1592,3,5.58133096883348e-07
1593,1,1.86044365627783e-07
1595,2,3.72088731255565e-07
1596,5,9.30221828138913e-07
1597,1,1.86044365627783e-07
1598,2,3.72088731255565e-07
1599,1,1.86044365627783e-07
1601,6,1.1162661937667e-06
1602,1,1.86044365627783e-07
1603,2,3.72088731255565e-07
1605,1,1.86044365627783e-07
1606,1,1.86044365627783e-07
1607,1,1.86044365627783e-07
1608,1,1.86044365627783e-07
1609,1,1.86044365627783e-07
1610,2,3.72088731255565e-07
1611,3,5.58133096883348e-07
1613,2,3.72088731255565e-07
1614,1,1.86044365627783e-07
1615,1,1.86044365627783e-07
1616,1,1.86044365627783e-07
1618,2,3.72088731255565e-07
1619,3,5.58133096883348e-07
1622,1,1.86044365627783e-07
1623,1,1.86044365627783e-07
1624,2,3.72088731255565e-07
1625,2,3.72088731255565e-07
1626,5,9.30221828138913e-07
1628,2,3.72088731255565e-07
1629,2,3.72088731255565e-07
1630,3,5.58133096883348e-07
1631,2,3.72088731255565e-07
1634,1,1.86044365627783e-07
1636,2,3.72088731255565e-07
1638,1,1.86044365627783e-07
1639,2,3.72088731255565e-07
1640,3,5.58133096883348e-07
1641,1,1.86044365627783e-07
1642,2,3.72088731255565e-07
1643,2,3.72088731255565e-07
1645,2,3.72088731255565e-07
1646,2,3.72088731255565e-07
1647,1,1.86044365627783e-07
1648,1,1.86044365627783e-07
1649,2,3.72088731255565e-07
1654,2,3.72088731255565e-07
1655,2,3.72088731255565e-07
1656,1,1.86044365627783e-07
1657,2,3.72088731255565e-07
1658,1,1.86044365627783e-07
1660,1,1.86044365627783e-07
1661,1,1.86044365627783e-07
1662,2,3.72088731255565e-07
1663,1,1.86044365627783e-07
1665,1,1.86044365627783e-07
1666,2,3.72088731255565e-07
1667,2,3.72088731255565e-07
1668,2,3.72088731255565e-07
1669,3,5.58133096883348e-07
1670,1,1.86044365627783e-07
1671,3,5.58133096883348e-07
1672,1,1.86044365627783e-07
1673,1,1.86044365627783e-07
1674,1,1.86044365627783e-07
1675,2,3.72088731255565e-07
1680,1,1.86044365627783e-07
1682,1,1.86044365627783e-07
1683,2,3.72088731255565e-07
1685,1,1.86044365627783e-07
1686,1,1.86044365627783e-07
1688,3,5.58133096883348e-07
1689,3,5.58133096883348e-07
1691,1,1.86044365627783e-07
1692,1,1.86044365627783e-07
1693,3,5.58133096883348e-07
1694,3,5.58133096883348e-07
1695,2,3.72088731255565e-07
1696,1,1.86044365627783e-07
1697,3,5.58133096883348e-07
1701,3,5.58133096883348e-07
1702,1,1.86044365627783e-07
1703,4,7.4417746251113e-07
1704,4,7.4417746251113e-07
1707,1,1.86044365627783e-07
1708,1,1.86044365627783e-07
1710,1,1.86044365627783e-07
1711,2,3.72088731255565e-07
1712,1,1.86044365627783e-07
1713,3,5.58133096883348e-07
1714,2,3.72088731255565e-07
1716,2,3.72088731255565e-07
1717,1,1.86044365627783e-07
1718,1,1.86044365627783e-07
1719,1,1.86044365627783e-07
1720,3,5.58133096883348e-07
1721,2,3.72088731255565e-07
1722,2,3.72088731255565e-07
1724,1,1.86044365627783e-07
1726,2,3.72088731255565e-07
1727,1,1.86044365627783e-07
1728,2,3.72088731255565e-07
1729,1,1.86044365627783e-07
1732,1,1.86044365627783e-07
1733,1,1.86044365627783e-07
1734,3,5.58133096883348e-07
1735,3,5.58133096883348e-07
1736,1,1.86044365627783e-07
1737,2,3.72088731255565e-07
1738,1,1.86044365627783e-07
1739,2,3.72088731255565e-07
1740,3,5.58133096883348e-07
1741,1,1.86044365627783e-07
1743,1,1.86044365627783e-07
1744,2,3.72088731255565e-07
1745,4,7.4417746251113e-07
1746,3,5.58133096883348e-07
1747,1,1.86044365627783e-07
1748,2,3.72088731255565e-07
1749,1,1.86044365627783e-07
1750,2,3.72088731255565e-07
1751,1,1.86044365627783e-07
1752,1,1.86044365627783e-07
1753,2,3.72088731255565e-07
1754,1,1.86044365627783e-07
1755,4,7.4417746251113e-07
1757,1,1.86044365627783e-07
1759,1,1.86044365627783e-07
1760,1,1.86044365627783e-07
1763,2,3.72088731255565e-07
1765,1,1.86044365627783e-07
1767,1,1.86044365627783e-07
1768,5,9.30221828138913e-07
1769,3,5.58133096883348e-07
1770,2,3.72088731255565e-07
1771,1,1.86044365627783e-07
1772,2,3.72088731255565e-07
1773,1,1.86044365627783e-07
1775,2,3.72088731255565e-07
1780,1,1.86044365627783e-07
1781,2,3.72088731255565e-07
1785,1,1.86044365627783e-07
1786,1,1.86044365627783e-07
1787,2,3.72088731255565e-07
1789,2,3.72088731255565e-07
1790,2,3.72088731255565e-07
1795,1,1.86044365627783e-07
1797,1,1.86044365627783e-07
1798,1,1.86044365627783e-07
1799,1,1.86044365627783e-07
1800,3,5.58133096883348e-07
1801,1,1.86044365627783e-07
1804,3,5.58133096883348e-07
1805,3,5.58133096883348e-07
1807,2,3.72088731255565e-07
1808,1,1.86044365627783e-07
1809,5,9.30221828138913e-07
1810,1,1.86044365627783e-07
1811,1,1.86044365627783e-07
1812,2,3.72088731255565e-07
1813,1,1.86044365627783e-07
1814,2,3.72088731255565e-07
1816,2,3.72088731255565e-07
1817,1,1.86044365627783e-07
1819,3,5.58133096883348e-07
1821,2,3.72088731255565e-07
1822,2,3.72088731255565e-07
1824,2,3.72088731255565e-07
1827,1,1.86044365627783e-07
1830,3,5.58133096883348e-07
1832,1,1.86044365627783e-07
1833,1,1.86044365627783e-07
1834,1,1.86044365627783e-07
1836,1,1.86044365627783e-07
1837,2,3.72088731255565e-07
1838,1,1.86044365627783e-07
1842,1,1.86044365627783e-07
1844,1,1.86044365627783e-07
1845,2,3.72088731255565e-07
1846,1,1.86044365627783e-07
1848,2,3.72088731255565e-07
1850,2,3.72088731255565e-07
1851,2,3.72088731255565e-07
1852,3,5.58133096883348e-07
1856,1,1.86044365627783e-07
1862,2,3.72088731255565e-07
1864,1,1.86044365627783e-07
1865,1,1.86044365627783e-07
1868,2,3.72088731255565e-07
1870,3,5.58133096883348e-07
1871,1,1.86044365627783e-07
1873,1,1.86044365627783e-07
1874,1,1.86044365627783e-07
1875,2,3.72088731255565e-07
1876,1,1.86044365627783e-07
1878,1,1.86044365627783e-07
1879,2,3.72088731255565e-07
1880,3,5.58133096883348e-07
1881,1,1.86044365627783e-07
1882,1,1.86044365627783e-07
1883,1,1.86044365627783e-07
1884,1,1.86044365627783e-07
1885,3,5.58133096883348e-07
1886,2,3.72088731255565e-07
1887,2,3.72088731255565e-07
1888,2,3.72088731255565e-07
1889,1,1.86044365627783e-07
1891,1,1.86044365627783e-07
1893,1,1.86044365627783e-07
1894,1,1.86044365627783e-07
1896,1,1.86044365627783e-07
1897,2,3.72088731255565e-07
1898,1,1.86044365627783e-07
1901,1,1.86044365627783e-07
1902,5,9.30221828138913e-07
1904,3,5.58133096883348e-07
1905,2,3.72088731255565e-07
1906,1,1.86044365627783e-07
1907,1,1.86044365627783e-07
1908,2,3.72088731255565e-07
1911,2,3.72088731255565e-07
1913,3,5.58133096883348e-07
1921,1,1.86044365627783e-07
1922,1,1.86044365627783e-07
1923,2,3.72088731255565e-07
1926,1,1.86044365627783e-07
1927,2,3.72088731255565e-07
1929,1,1.86044365627783e-07
1930,2,3.72088731255565e-07
1932,2,3.72088731255565e-07
1933,2,3.72088731255565e-07
1934,2,3.72088731255565e-07
1935,1,1.86044365627783e-07
1936,1,1.86044365627783e-07
1938,1,1.86044365627783e-07
1941,3,5.58133096883348e-07
1942,1,1.86044365627783e-07
1944,3,5.58133096883348e-07
1945,3,5.58133096883348e-07
1946,1,1.86044365627783e-07
1947,1,1.86044365627783e-07
1949,1,1.86044365627783e-07
1951,2,3.72088731255565e-07
1952,1,1.86044365627783e-07
1953,2,3.72088731255565e-07
1955,2,3.72088731255565e-07
1959,2,3.72088731255565e-07
1960,1,1.86044365627783e-07
1963,3,5.58133096883348e-07
1964,1,1.86044365627783e-07
1965,2,3.72088731255565e-07
1966,3,5.58133096883348e-07
1968,1,1.86044365627783e-07
1972,1,1.86044365627783e-07
1975,1,1.86044365627783e-07
1976,2,3.72088731255565e-07
1977,1,1.86044365627783e-07
1981,1,1.86044365627783e-07
1984,1,1.86044365627783e-07
1985,1,1.86044365627783e-07
1987,3,5.58133096883348e-07
1990,4,7.4417746251113e-07
1992,1,1.86044365627783e-07
1993,2,3.72088731255565e-07
1995,1,1.86044365627783e-07
1997,1,1.86044365627783e-07
1998,2,3.72088731255565e-07
2000,1,1.86044365627783e-07
2003,1,1.86044365627783e-07
2005,1,1.86044365627783e-07
2006,1,1.86044365627783e-07
2008,1,1.86044365627783e-07
2010,1,1.86044365627783e-07
2014,2,3.72088731255565e-07
2015,1,1.86044365627783e-07
2016,1,1.86044365627783e-07
2017,1,1.86044365627783e-07
2018,2,3.72088731255565e-07
2022,1,1.86044365627783e-07
2023,1,1.86044365627783e-07
2024,1,1.86044365627783e-07
